Rbr.županije;Županija;Oznaka GROP;Grad/općina;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno birača;Glasovalo birača;Glasovalo birača (po listićima);Važeći listići;Nevažeći listići;DOMOVINSKI POKRET - DP;FOKUS;GRAĐANSKO-LIBERALNI SAVEZ - GLAS;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA STRANKA UMIROVLJENIKA - HSU, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS;MOST;"""PAVAO GROM - NEZAVISNA LISTA"" - ""PGnl"", DEMOKRATSKI HSS - DHSS, STRANKA UMIROVLJENIKA - SU";SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAČKA STRANKA - HSS;"STJEPAN KOŽIĆ - NEZAVISNA LISTA - SKNL, ""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";ŽIVI ZID
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;012;DONJA VELIKA;KUĆA LEŠČIĆ ĐURE;DONJA VELIKA 26;48;18;18;17;1;1;0;0;0;0;0;7;9;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;013;SREDNJA VELIKA;OBITELJSKA KUĆA  HRGOVAN DAVORA;SREDNJA VELIKA 13A;32;14;14;14;0;0;1;0;2;0;0;8;3;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;014;GORNJA VELIKA;OBITELJSKA KUĆA STJEPANA ZAREPA;GORNJA VELIKA 12;47;30;30;30;0;2;0;0;1;0;0;8;19;0
01;ZAGREBAČKA ŽUPANIJA;općina;PUŠĆA;001;BIRAČKO MJESTO BROJ 1.;DONJA PUŠĆA;DRUŠTVENI DOM, KUMROVEČKA 107;839;441;441;429;12;25;16;5;124;15;5;99;137;3
01;ZAGREBAČKA ŽUPANIJA;općina;PUŠĆA;002;BIRAČKO MJESTO BROJ 2.;DONJA PUŠĆA;DRUŠTVENI DOM - PROSTORIJA MJESNOG ODBORA, KUMROVEČKA 107/I;460;253;253;243;10;11;6;2;77;5;1;57;77;7
01;ZAGREBAČKA ŽUPANIJA;općina;PUŠĆA;003;BIRAČKO MJESTO BROJ 3.;BREGOVLJANA;KUĆA CIRKVENI ŽELJKE, BREGOVLJANSKA 64;114;47;47;45;2;1;2;0;5;1;2;8;25;1
01;ZAGREBAČKA ŽUPANIJA;općina;PUŠĆA;004;BIRAČKO MJESTO BROJ 4.;HRUŠEVEC PUŠĆANSKI;KUĆA FILKOVIĆ DRAGUTINA, JOSIPA MILIĆA 8;186;94;94;88;6;9;2;0;8;7;0;19;41;2
01;ZAGREBAČKA ŽUPANIJA;općina;PUŠĆA;005;BIRAČKO MJESTO BROJ 5.;HREBINE;KUĆA MAKOVIĆ IVANA, ULICA MATIJE GUPCA 24;279;131;131;127;4;13;7;0;20;5;0;38;39;5
01;ZAGREBAČKA ŽUPANIJA;općina;PUŠĆA;006;BIRAČKO MJESTO BROJ 6.;DUBRAVA PUŠĆANSKA;KUĆA MIHALINEC SLAVICE, DUBROVAČKA CESTA 36;163;67;67;67;0;8;2;1;20;5;1;20;10;0
01;ZAGREBAČKA ŽUPANIJA;općina;PUŠĆA;007;BIRAČKO MJESTO BROJ 7.;MARIJA MAGDALENA;VATROGASNI DOM MARIJA MAGDALENA, DUGANSKA BB;189;137;137;131;6;5;3;1;23;2;0;21;74;2
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;001;RAKOVEC;OPĆINA RAKOVEC;RAKOVEC 54;188;126;126;124;2;4;1;2;15;1;0;14;85;2
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;002;MLAKA;DRUŠTVENI DOM;MLAKA 30;79;74;74;74;0;0;0;0;4;0;0;3;67;0
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;003;DROPČEVEC;OBITELJSKA KUĆA STJEPANA VINCEKA;DROPČEVEC 2;54;53;53;53;0;0;0;0;0;0;0;2;51;0
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;004;BANIČEVEC;DRUŠTVENI DOM;BANIČEVEC 39;148;146;146;144;2;0;0;0;4;0;0;4;136;0
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;005;DVORIŠĆE;DRUŠTVENI DOM;DVORIŠĆE 14;131;87;87;85;2;4;0;1;7;3;1;11;58;0
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;006;VALETIĆ;OBITELJSKA KUĆA VALENTA NAPASTA;VALETIĆ 51;39;23;23;22;1;5;0;0;1;0;0;2;11;3
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;007;HRUŠKOVEC;DRUŠTVENI DOM;HRUŠKOVEC 6A;57;34;34;32;2;0;0;0;12;0;0;4;16;0
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;008;HUDOVO;DRUŠTVENI DOM;HUDOVO 22;79;38;38;37;1;2;1;0;8;1;0;7;16;2
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;009;LIPNICA;DRUŠTVENI DOM;LIPNICA 31;51;36;36;36;0;0;0;0;2;0;0;7;27;0
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;010;BREZANI;DRUŠTVENI DOM;BREZANI 51;104;59;59;59;0;0;0;0;10;0;0;20;29;0
01;ZAGREBAČKA ŽUPANIJA;općina;RAKOVEC;011;GOLI VRH;OBITELJSKA KUĆA MATIJE VIDAKA;GOLI VRH 18;44;30;30;30;0;0;2;0;6;0;0;0;22;0
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;001;SOP - HRUŠČICA;DOM U SOPI;SOP;509;225;225;217;8;13;6;4;100;9;0;50;26;9
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;002;OTOK SVIBOVSKI;DOM U OTOKU SVIBOVSKOM;OTOK SVIBOVSKI;1429;639;639;620;19;68;42;6;295;17;6;103;70;13
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;003;JALŠEVEC NARTSKI;DOM U JALŠEVCU NARTSKOM;JALŠEVEC NARTSKI;1938;746;746;715;31;91;12;3;381;32;6;72;111;7
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;004;RUGVICA;DRUŠTVENI DOM;TRG DR. FRANJE TUĐMANA 1, RUGVICA;1492;688;688;667;21;63;11;3;341;27;4;96;114;8
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;005;ČRNEC DUGOSELSKI;DOM U ČRNCU DUGOSELSKOM;ČRNEC DUGOSELSKI;177;97;97;93;4;31;0;0;20;5;2;16;18;1
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;006;ČRNEC RUGVIČKI;KUĆA HORVAT IVANA;ČRNEC RUGVIČKI, S. RADIĆA 7;65;40;40;39;1;13;0;0;18;2;0;2;0;4
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;007;JEŽEVO;DOM U JEŽEVU;JEŽEVO;378;208;208;202;6;24;2;4;65;6;0;60;39;2
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;008;OBEDIŠĆE JEŽEVSKO;DOM U OBEDIŠĆU JEŽEVSKOM;OBEDIŠĆE JEŽEVSKO;97;55;55;54;1;2;2;1;20;2;0;18;9;0
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;009;DONJA GREDA;DOM U DONJOJ GREDI;DONJA GREDA;102;67;67;65;2;16;1;1;11;4;0;25;6;1
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;010;NOVAKI OBOROVSKI;DOM U NOVAKIMA OBOROVSKIM;NOVAKI OBOROVSKI;247;117;117;114;3;12;0;0;54;2;1;26;18;1
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;011;PRESEKA OBOROVSKA;DOM U PRESEKI OBOROVSKOJ;PRESEKA OBOROVSKA;121;43;43;42;1;3;2;0;22;1;0;9;3;2
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;012;OBOROVO GORNJE;DOM  U RADIĆEVOJ ULICI;OBOROVO;201;77;77;73;4;6;1;0;31;6;0;15;14;0
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;013;OBOROVO DONJE;DOM U OBOROVU;OBOROVO;302;158;158;153;5;41;3;0;55;5;0;23;24;2
01;ZAGREBAČKA ŽUPANIJA;općina;RUGVICA;014;PREVLAKA;DOM U PREVLAKI;PREVLAKA;75;40;40;39;1;8;0;2;8;3;0;12;6;0
01;ZAGREBAČKA ŽUPANIJA;općina;STUPNIK;001;STUPNIK;ZGRADA OPĆINE;GORNJOSTUPNIČKA ULICA 33;1506;759;759;738;21;83;119;4;185;51;5;151;126;14
01;ZAGREBAČKA ŽUPANIJA;općina;STUPNIK;002;STUPNIK;OSNOVNA ŠKOLA STUPNIK;ULICA SVETOG BENEDIKTA 31;863;412;412;389;23;46;46;2;72;24;3;111;73;12
01;ZAGREBAČKA ŽUPANIJA;općina;STUPNIK;003;STUPNIK;IGRALIŠTE NK STUPNIK;DONJOSTUPNIČKA ULICA 47;940;450;450;428;22;50;49;1;113;30;3;86;86;10
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;001;BIRAČKO MJESTO BR.1 - KOSTANJEVAC;OPĆINSKA VIJEĆNICA OPĆINE ŽUMBERAK;KOSTANJEVAC 5;180;100;100;97;3;7;1;2;24;2;0;16;44;1
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;002;BIRAČKO MJESTO BR.2 - KUPČINA ŽUMBERAČKA;VATROGASNI DOM;KUPČINA ŽUMBERAČKA 30;78;39;39;39;0;6;0;1;8;0;0;4;19;1
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;003;BIRAČKO MJESTO BR.3 - ŽELJEZNO ŽUMBERAČKO;STARA ŠKOLA;ŽELJEZNO ŽUMBERAČKO;72;45;45;45;0;8;0;10;0;0;0;9;18;0
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;004;BIRAČKO MJESTO BR.4 - KALJE;STARA ŠKOLA KALJE;KALJE BB;81;34;34;33;1;2;1;0;10;1;0;2;17;0
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;005;BIR. MJESTO BR.5 - MRZLO POLJE ŽUMBERAČKO;STARA ŠKOLA;MRZLO POLJE ŽUMBERAČKO;55;38;38;36;2;4;1;0;7;0;1;6;17;0
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;006;BIRAČKO MJESTO BR.6 - OŠTRC;DVD OŠTRC;TUPČINA;155;97;97;90;7;6;1;0;20;1;1;8;51;2
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;007;BIRAČKO MJESTO BR.7 - SOŠICE;DVD SOŠICE;SOŠICE 17;107;70;70;69;1;6;3;1;9;0;0;17;31;2
01;ZAGREBAČKA ŽUPANIJA;općina;ŽUMBERAK;008;BIRAČKO MJESTO BR.8 - VISOČE;KUĆA STIPANOVIĆ ILIJE;VISOČE 14;26;15;15;14;1;0;0;1;0;0;0;7;6;0
